,tic,ROA,Net Profit Margin,Inventory Turnover,Dividend Payout Ratio,Dividend Yield,B/P,E/P,EBIT/P,S/P,CF/P,1/Financial Leverage,1/ROE
397,SMP,0.10943177615965795,0.10943177615965795,1.9078580495141384,0.223234326089801,0.019221946496861566,0.5213733068930964,0.07876846698740973,0.11361653257613362,1.1256491122804344,0.07415603183450395,0.5021699370847632,6.619061241555356
398,SXI,0.08126806364013331,0.08126806364013331,4.17986762752825,0.30200036323067747,0.008733565215992473,0.3799738629303254,0.02736592131639978,0.05867245126805664,0.4923749973214065,0.06271210033359817,0.5263073112989402,13.88492857730376
399,SWK,0.0714194464158978,0.0714194464158978,1.8418337372402145,0.3055677060551147,0.015872956115640914,0.3560930535374315,0.05483148766981724,0.06532906232789142,0.5069348266854546,0.021524247853336384,0.38929027679205114,6.494316836372247
400,STT,0.01893688974776241,0.01893688974776241,-0.4996460840238165,0.33345711102859266,0.0263835040930716,0.7458775260699428,0.07912113198512452,0.1750477921898893,0.35344493790607057,-0.19714177334577998,0.08068996643612693,9.427033048644635
401,SCL,0.08521639107441281,0.08521639107441281,6.0852659898277786,0.20378944007430844,0.01007793849798344,0.385487696790383,0.04945270223181677,0.06316843094288492,0.8418794668076851,0.02588655391347205,0.5200361926634818,7.7950785173144475
402,STC,0.15011008181670188,0.15011008181670188,47.14000916017821,0.115201598930746,0.017365621951440813,0.597902071501133,0.15074115387825687,0.1969583797180281,1.5339690243849007,0.18202352509869174,0.4556857596000799,3.9664156477402104
403,PSA,0.11075042799835313,0.11075042799835313,27.214489736436693,0.8134531806520678,0.024221521581763425,0.079806728158216,0.02977617170584709,0.02934445248385313,0.05579762097049438,0.03877477350631528,0.30120273348204823,2.6802212502873397
404,SYK,0.1086598712136525,0.1086598712136525,1.6505733252866626,0.48946840521564694,0.009668051991534511,0.14736845233407675,0.019752147204016204,0.03727549143867251,0.16946827199915204,0.032322595951206054,0.42958620888799054,7.460882647943832
405,NAVI,0.03154270826871782,0.03154270826871782,15.330807344797435,0.1492329149232915,0.032797674158147924,0.7960332690533659,0.21977506889151457,0.779327911655057,1.0614798655108997,0.21517726410298918,0.03221884498480243,3.6220362622036264
406,RGR,0.4634050951411009,0.4634050951411009,9.692748004561002,0.3875329540279283,0.05047504405245895,0.3038235731455455,0.13024710164086167,0.17125556855881302,0.6121494306594487,0.14398203484104746,0.8221244599778905,2.332670511035991
407,SYY,0.06474796155833933,0.06474796155833933,11.150244139792525,1.7806695421101126,0.02321743183376062,0.03862502265796575,0.013038596597910979,0.03448584920682669,1.2759259784169514,0.047354066458530936,0.07251935329325992,2.962360432575557
408,TRC,-0.0004761590810862288,-0.0004761590810862288,7.266923886355665,0.0,0.0,0.8757629169913439,0.010616775919405252,-0.0005161484179217213,0.11040216140723341,0.005590284403336796,0.807911932546572,82.48859386686611
409,ATI,0.024992999159899186,0.024992999159899186,2.211507215903661,-0.0,0.0,0.3382104353517634,-0.01884428038278495,0.05283304787948346,1.3811574925581496,0.00794222288384392,0.15999253243722583,-17.947643979057588
410,TFX,0.08926292419862154,0.08926292419862154,2.095885420701235,0.13120079815467958,0.00413498125537532,0.2439324503308505,0.03153300012328024,0.03984973844008716,0.1825271860984799,0.04232034556302375,0.5464056898692934,7.735783128062072
411,TDS,0.021122063292077373,0.021122063292077373,13.887640449438202,0.7628205128205128,0.05135397561765023,2.094292803970223,0.06732117812061711,0.12299061387420433,2.2997087064408244,0.4759952529938505,0.35966797598754907,31.10897435897436
412,TNC,0.08354525760572666,0.08354525760572666,3.7291407222914073,0.26964560862865944,0.011650539213584608,0.28880022347731443,0.04320685685495092,0.05905159018542598,0.7261947528101765,0.04620270979558696,0.408589997174343,6.684129429892142
413,TEN,0.04491481672689726,0.04491481672689726,8.462080173347779,0.0,0.0,0.09159917065033255,0.037717305561901636,0.5625266715232187,19.43518873739703,0.251089491312088,0.0073137153674066434,2.428571428571429
414,TER,0.3176416388300071,0.3176416388300071,5.774676365429663,0.06508448248502596,0.0024887586729224927,0.09657607791256327,0.03823889470881302,0.04560495554583622,0.13955806408138097,0.04139637018116707,0.672658997092737,2.525598050047852
415,TXN,0.3652942130004863,0.3652942130004863,2.6994764397905757,0.500193075041833,0.022314573702062426,0.07656207183983488,0.044611920507288474,0.051761082694387735,0.10533673185554122,0.05027956956645873,0.5403225806451613,1.716179688505599
416,TXT,0.054590257155493774,0.054590257155493774,2.860726643598616,0.024096385542168676,0.001074794854503229,0.40692927407997265,0.04454427563663382,0.051590153016154994,0.7393394382477213,0.09541789874978666,0.43059328994755797,9.13538873994638
417,TMO,0.10874341641874205,0.10874341641874205,3.5975054444664423,0.05307443365695793,0.0015578525091920383,0.15499872538407516,0.029352221057337792,0.039303478914835224,0.1489876944827537,0.03538225015999088,0.4288447588911199,5.280647249190939
418,THO,0.13708054356960714,0.13708054356960714,7.5414536755212565,0.13760395955579266,0.015804314607651193,0.5085596635077079,0.1148536325456769,0.1587630351219767,2.143894325635077,0.091636514611793,0.43910495322574633,4.427893591484409
419,TDW,-0.06829929365383562,-0.06829929365383562,20.945978105663972,-0.0,0.0,1.5851926775035243,-0.2915155281311388,-0.16916711489476197,0.8386657332310928,0.03391886434054594,0.6400034678493858,-5.437764113856819
420,SIX,0.1354218669469344,0.1354218669469344,14.927221819748205,0.0,0.0,-0.2677154658537755,0.03541274330087566,0.10957526965873345,0.4061809466428685,0.09128410516367202,-0.3308641476256405,-7.559862380025092
421,TKR,0.10215251319937341,0.10215251319937341,2.7394264889229882,0.24979680303440802,0.017653589942240498,0.43940589542784947,0.07067180095098663,0.10113477448472268,0.7913288706321664,0.07415656599381502,0.4438277215850852,6.2175562178271475
422,TR,0.06590596278487126,0.06590596278487126,6.377173227637149,0.3683219545050975,0.009906148985590542,0.31662211164026943,0.026895353004143124,0.027639312574275793,0.23499406065414685,0.035118020704580116,0.7549856766717258,11.772372409147968
423,TTC,0.17266036360664,0.17266036360664,3.416253708495333,0.27432419244656975,0.01069723087641794,0.1095155173713335,0.0389948505125061,0.048230297749506025,0.37670387960308127,0.052845785642947334,0.39205623710041076,2.808461012979409
424,TRNS,0.08948953949559478,0.08948953949559478,10.281625988312136,0.0,0.0,0.29027606499511455,0.030122550179505814,0.045711578843832264,0.6701697131773379,0.09139609340178896,0.5682733355536044,9.636503658067001
425,TRN,0.021236294758314213,0.021236294758314213,2.0693000693000694,2.1341772151898732,0.03351009277883339,0.4093557952982518,0.072346819522511,0.06952449854113832,0.602625156022674,0.2431966163949023,0.12503794363700385,5.658241758241759
426,TYL,0.04349598418143424,0.04349598418143424,13.407036682350002,0.0,0.0,0.10456646699688264,0.007264569777172895,0.009261023902411136,0.07164265639847699,0.016726489913001245,0.4911143133126705,14.394034361877395
427,TSN,0.12732380401553334,0.12732380401553334,9.10702875399361,0.21168362323596981,0.02027447553546619,0.5570922944419647,0.09577725109545035,0.14531612465187627,1.496036261449578,0.12070385435068244,0.4881158941309317,5.81654085986216
428,UAL,-0.0678987898789879,-0.0678987898789879,22.73143438453713,-0.0,0.0,0.3547433643800578,-0.13853966348030097,-0.3265275469706279,1.7376711151597424,0.14580523646322918,0.07376604327099377,-2.5605906313645623
429,UGI,0.14662440949590386,0.14662440949590386,9.57995735607676,0.19222903885480572,0.029359382765660854,0.5527268195138066,0.15273125715327826,0.2552808742602851,0.7753167498435332,0.15418881516292102,0.3174669616695569,3.61895023858214
430,UNF,0.08224260992455056,0.08224260992455056,3.5072680409200236,0.1200905294783305,0.004568568250436993,0.4715219618555391,0.03804270220376836,0.049299602008145926,0.4597560167542868,0.053447742144942655,0.7866026336954262,12.39454440775324
431,AEE,0.03730236462851546,0.03730236462851546,6.613175675675675,0.5707070707070707,0.024631747741955368,0.422881332914986,0.04316005356555012,0.058113486265533636,0.2787529116142702,0.07241297875997853,0.2714425633132783,9.797979797979798
432,UNP,0.14690279417552146,0.14690279417552146,16.52818035426731,0.4292503449333129,0.01739741342685865,0.08798741840633763,0.040529759922642496,0.05798309360694462,0.13547614369972358,0.05611908502549547,0.22292011019283747,2.17093361950023
433,UDR,0.020082652604772804,0.020082652604772804,18.06015738851647,2.9767358148464167,0.023397372242641837,0.17804366105650646,0.007860076841870837,0.011337999468034344,0.07185953277298536,0.03478813339862789,0.3153633058072132,22.651643824658706
434,UNH,0.11295627833331763,0.11295627833331763,3629.8455260856895,0.30546716806479607,0.01117427823368692,0.15186859963056315,0.036580946831302724,0.05072868357224914,0.6086532002222835,0.0472853974574369,0.33816197468497594,4.151576511426092
435,UMBF,0.013408697214778727,0.013408697214778727,51.68441660140956,0.19054552459081409,0.013089282831818882,0.6120676770135146,0.06869373006753839,0.11139570075572154,0.25771425258841657,0.10392695200225213,0.07367456823153623,8.910095235936978
436,UMH,0.05540989282510505,0.05540989282510505,2.2194445601032604,0.8536251174444096,0.030893543209090213,0.1982266029422342,0.036190995997844554,0.049883048351554604,0.15767608241082529,0.046161796746937524,0.22018932657654117,5.477235358596931
437,UPS,0.19040414955694834,0.19040414955694834,113.13668061366806,0.2795965865011637,0.019333571365860704,0.07645987588169051,0.06914809514593354,0.07089154983347647,0.521893772883044,0.0805046907567901,0.20535984439161445,1.1057408844065166
438,SGMS,0.03513890650767474,0.03513890650767474,6.214285714285714,0.0,0.0,-0.34801334668207223,0.057230918270854955,0.042730362159101955,0.33212443945323644,0.10566894613351928,-0.28618546238741593,-6.080862533692723
439,UTL,0.05050964097903006,0.05050964097903006,35.0,0.6537396121883656,0.032116349587118474,0.6100745559281869,0.04912712797012613,0.1058750846558397,0.6440961126942022,0.1467009527750581,0.2910471985976758,12.418282548476453
440,SXT,0.09635959582765442,0.09635959582765442,2.1221519064219514,0.5616573329403344,0.01592802532928113,0.22411696958692895,0.028358973336814218,0.04016874411878788,0.32963804769686755,0.03468132039265221,0.5376274783112851,7.90285906775022
441,UVV,0.07384056869479966,0.07384056869479966,1.9737928702368874,0.8636654844983411,0.06335037140815716,1.0970272368499392,0.07335058832987187,0.14511433347782193,1.664345072854018,0.18496163569546256,0.5582158088819278,14.955943255920376
442,UHS,0.10520338154462852,0.10520338154462852,51.882957275948925,0.06654363194465454,0.006601291986411495,0.6092333014539673,0.09920246000251236,0.13780887324051344,1.2647657863023845,0.08840823111560236,0.4650890900957823,6.1413124376002175
443,UTMD,0.1634006710712927,0.1634006710712927,2.64796846573681,0.7049634839058697,0.028522571819425448,0.29312722298221616,0.04045964432284541,0.05169630642954857,0.13425170998632013,0.058010943912448695,0.9265107751911169,7.244928320259671
444,VFC,0.058146016705359564,0.058146016705359564,3.7659466265601473,2.1323505378889056,0.022606978609197702,0.09129505139405708,0.012184038983851217,0.02389023854478555,0.2759863213070229,0.03922922456614259,0.22220136368768745,7.493003881148113
445,VSEC,0.0243697186241914,0.0243697186241914,2.172673240326989,0.5906351995982927,0.00606640126816539,0.5380891478102587,0.010270978215134006,0.02886214503461897,0.9681138345177019,-0.022695174308660405,0.4543349467317252,52.389279437609844
446,VMI,0.09510685186941821,0.09510685186941821,3.4366289168727038,0.217103716198947,0.007967523599417705,0.2601651959239416,0.036699158074827785,0.06150424714480813,0.6568770354028783,0.012369621658937763,0.40230543253475454,7.089132546133007
447,VECO,0.06579041042252519,0.06579041042252519,1.9150581184375328,0.0,0.0,0.3034676919224184,0.018055727152458095,0.0410126709695438,0.4044661789040748,0.04697484709892528,0.48680721176093694,16.80728166525847
448,VSH,0.13202598626066356,0.13202598626066356,4.088214352283318,0.18710272846259687,0.01760399851597323,0.5506094101311881,0.09408734260918268,0.14771368610014726,1.023219822766059,0.1443356735779704,0.49213280323724756,5.852109272745578
449,VNO,0.021285965704399733,0.021285965704399733,20.146762709747264,2.733095074403832,0.0599362040809121,0.629723386110965,0.021929791115658848,0.04579564490414599,0.2162345760548068,0.0949223941650555,0.29269749182641064,28.715430201307964
450,VMC,0.0706371596041688,0.0706371596041688,7.107423748321504,0.2913514315383474,0.007129926501493909,0.23760371156964172,0.024352111492882453,0.03508693464202578,0.20156200571076618,0.03673509484145462,0.47834475903702517,9.757006559332142
451,WDFC,0.20650948505705446,0.20650948505705446,3.924522887071316,0.5442908200316109,0.011397622000145892,0.05974828755090213,0.020940316427684652,0.026489892377108203,0.1455404022725758,0.025259336824600628,0.4657847574284698,2.8532657449201895
452,WMT,0.09855601672897789,0.09855601672897789,9.10282764911344,0.4527017024426351,0.015040066062186837,0.199005452269861,0.033222905902574255,0.06119555983608885,1.369573105332227,0.08871081476902026,0.3205001267346809,5.9900074019245
453,WBA,0.050144553115580984,0.050144553115580984,12.623314537876931,0.816950852557673,0.03608939975185168,0.5188321993791372,0.05631630090190729,0.09030103952642568,2.9356478033874245,0.12306729012985641,0.28810973734391343,9.212824547600315
454,GHC,0.014330973230848998,0.014330973230848998,14.946674583483542,0.08559539870766172,0.009752921311588754,1.423838160432824,0.11394212140886682,0.03443911339835139,1.0310775724305705,0.06551117764201173,0.5924945374232798,12.496152808350493
455,WRE,0.003278795134739237,0.003278795134739237,2.3245367864429363,-1.505796010538201,0.03588497568790431,0.590513648953066,0.007347589813174839,0.0027584854089867205,0.07770040350529006,0.03998301497701513,0.7018972342129027,80.36834716796875
456,AVA,0.03330112147179074,0.03330112147179074,11.548369584459419,0.8127044674006,0.03941440748258261,0.7092756581953248,0.048497835392301805,0.07512697657876544,0.4736536119840444,0.08800013108839755,0.31439671774603156,14.624893100031223
457,WMK,0.07679294416310081,0.07679294416310081,11.531379480464564,0.30889580979154607,0.018974174085346955,0.6883263553879567,0.06142580599636949,0.0827921379482895,2.3839283694821742,0.12850103223389556,0.6384496002303093,11.205817233047615
458,WST,0.2302492606675116,0.2302492606675116,4.047568710359408,0.07827138108189785,0.0014884825644382203,0.06710815021214325,0.019016945195853556,0.021924945881590007,0.08136654883133716,0.01678134783073206,0.7047498340274005,3.5288606829857967
459,WDC,0.04699219347925915,0.04699219347925915,3.122787610619469,0.0,0.0,0.5337899334218918,0.04087692709069799,0.061141128462091514,0.8425327164784305,0.09449988747642483,0.4102632787387111,13.058465286236297
460,WY,0.2040561975980059,0.2040561975980059,10.819230769230769,0.34023782125047947,0.028823168069513218,0.3498749161267743,0.08471476793373277,0.11704740855285975,0.33148268035750206,0.10265207207620322,0.6099592114208021,4.130034522439586
461,WHR,0.11244762139511955,0.11244762139511955,6.30437983069562,0.18956814357823892,0.02441325133947854,0.35001957393820415,0.1287835122434622,0.1647533322643507,1.5879447653799872,0.15716933406717543,0.23889573576534384,2.717891194615816
462,WMB,0.05639334621523986,0.05639334621523986,14.722955145118734,1.3150955833882663,0.06305588742864729,0.35994007320172194,0.047947760014665636,0.08486469059945763,0.3358871757915963,0.12468946160702432,0.23918339914307316,7.506921555702043
463,WSM,0.20361674887330566,0.20361674887330566,3.9221811807425033,0.23991867362798472,0.02100671716908748,0.2123856590220169,0.08755765798230557,0.12208478998222076,0.8724958536056806,0.1639788592028756,0.3542233017206759,2.4256662856941387
464,WGO,0.19522662778954575,0.19522662778954575,8.672085347889876,0.07977053332907608,0.009077220099104107,0.4266890924263906,0.11379164360927613,0.1625575300362932,1.4653733664697688,0.09578980244141978,0.5124405655670822,3.7497401293499513
465,WEC,0.043984764738320276,0.043984764738320276,8.69267065114816,0.6577026507875529,0.027956246103792114,0.3564160104905422,0.04250590456084747,0.05600720378901063,0.27159362453170005,0.06638628674670355,0.2799081780525027,8.38509412216673
466,LNT,0.04285021290357355,0.04285021290357355,9.012195121951219,0.6201780415430267,0.027148677801748827,0.38904444983845804,0.04377561923057107,0.05163444701528784,0.23829784414980013,0.03780031215458808,0.32285883684579314,8.887240356083087
467,WWW,0.0775208784410764,0.0775208784410764,3.6021887824897396,0.4912536443148689,0.01426016398900845,0.2664154079370837,0.029028108298100288,0.08484162848059924,1.0218655791411426,0.03672944315269833,0.24342715743891122,9.177842565597668
468,WWD,0.06040106536195027,0.06040106536195027,3.7270430577349387,0.17273507181917958,0.005218839942397074,0.32070662707644443,0.030212972313232347,0.035780931955446835,0.32520290073842306,0.06728540099313854,0.5413783511333649,10.614865156315151
469,FL,0.04955274740877467,0.04955274740877467,5.812567713976165,0.2260061919504644,0.01740853695383589,0.660808984918894,0.0770268141929999,0.08322711502587296,1.7999950264048397,0.2532584417119687,0.3934402953286952,8.578947368421053
470,WOR,0.08555352486996944,0.08555352486996944,4.329876370950892,0.07614725163893092,0.020914268688188308,0.5305667074289045,0.27465559475945306,0.10951123185213335,1.2034494825639548,0.10411750210281086,0.4144949447786923,1.931752775302399
471,XRX,0.03002344399909249,0.03002344399909249,6.137931034482759,-0.42857142857142855,0.05403637655712885,1.2292582892688388,-0.12608487863330065,0.11001252047784693,1.9502975292772964,0.1743019530996618,0.3354760644331846,-9.749450549450549
472,YORW,0.050988007052367536,0.050988007052367536,6.838810641627543,0.5834314649081488,0.015180038566397712,0.23380844142504306,0.026018546272247325,0.0358413747400788,0.08443925176519078,0.03517191497082703,0.33261632810507946,8.986222326895902
473,TJX,0.015260491689452906,0.015260491689452906,5.3813612290712225,3.4483254117386983,0.0037920803489687118,0.070897863186025,0.0010996874993467298,0.005715773768296815,0.39063352910778026,0.055451003721756986,0.18928955130298988,64.47091853653144
474,ZION,0.01932403433476395,0.01932403433476395,-2.3846153846153846,0.23117803365810452,0.027253831852211138,0.7333473605290376,0.11789109640285966,0.18806188186142628,0.31012981073205775,0.0656806905557119,0.07535407725321888,6.220549158547387
475,OSK,0.07996691624586454,0.07996691624586454,5.0688811740571245,0.19124180241167762,0.011792895076060862,0.42368323703573524,0.061664839628915585,0.07189230615505687,1.0093491932743994,0.15936062638181356,0.4712693714086714,6.87074254283901
476,WTM,-0.039896010398960104,-0.039896010398960104,11.911562643127786,-0.010540632437946276,0.0010130883829416572,1.1595286746823528,-0.09006682527055507,-0.09127599527600157,0.2903968829296634,0.012614584381144505,0.5068207464967789,-12.874092888243831
477,QLYS,0.1411598177664233,0.1411598177664233,0.8947328975309157,0.0,0.0,0.08137100413914151,0.01322166556078688,0.02142427806054056,0.07661187530946821,0.03737989935376016,0.5361355039966411,6.154368658399099
478,ALEX,0.04745185658048729,0.04745185658048729,8.276872964169382,1.347945205479452,0.027047456741935927,0.58635807644205,0.019460974972856336,0.04903725897115213,0.21890848119184728,0.0682783359217163,0.5674007873177997,30.129943502824858
479,SF,0.032953844107065214,0.032953844107065214,2.635894275671402,0.13338538269617317,0.014951310981862666,0.5911218440281424,0.11209107534608152,0.1524794823139284,0.6499800610684358,0.11851003962241458,0.12775316915281082,5.273585271646756
480,LCII,0.12229334076215582,0.12229334076215582,3.078659046798679,0.3029516332509671,0.022128536658130377,0.27742855422393037,0.07304313371962895,0.1020769537194035,1.1354032823440108,-0.028323034272379352,0.3323734053831794,3.7981469317680263
481,JKHY,0.16983840120265942,0.16983840120265942,14.783711537660823,0.42957726130048257,0.010827350390095922,0.10675961697197628,0.025204663667061183,0.032107301845500515,0.1422789098626786,0.03739635731259072,0.5647276979790733,4.235708850640031
482,ASB,0.015869871949703646,0.015869871949703646,-0.09429377409672976,0.37941389311498197,0.03947406209953618,1.135757560419492,0.10403958003607819,0.16513231006256276,0.3342113742240001,0.15696639728224768,0.10915081998753827,10.91659116680057
483,NMIH,0.135389934060535,0.135389934060535,2.365924137069576,0.0,0.0,0.8352742822707659,0.1232971458815203,0.176991391204752,0.25876343679764985,0.17375599471891537,0.6389448053339187,6.774481893306797
484,VLY,0.017206402834864985,0.017206402834864985,1.1070922235937224,0.41165372277562046,0.0336611079796894,0.8411696172856205,0.08177044471437228,0.12900571572543895,0.2569975842393784,0.1444653757155982,0.11219272887310937,10.286963954077326
485,LAND,0.025201435388997818,0.025201435388997818,0.5787234042553191,8.225751072961373,0.024892426343562413,0.5080881120373052,0.0030261584775383714,0.029491840887964083,0.06725518161453305,0.028033743355439157,0.4341726166253561,167.89871244635194
486,BIG,0.09936226502300943,0.09936226502300943,3.936853792537228,0.07625983207007092,0.031452932154074534,0.837572140681043,0.41244428816961176,0.2629605932753773,4.063660886759383,0.2617793548163376,0.3164849302385258,2.0307521881272934
487,MS,0.017742858585688557,0.017742858585688557,0.07444798886106464,0.2850871358254623,0.024637592522270893,0.5615658075345697,0.08642127064391522,0.12118177507279346,0.3513472451128603,0.1952785010672106,0.08222179204470853,6.498004523081017
488,TROW,0.29913662163242466,0.29913662163242466,2.2373573573573573,0.32550520613707873,0.022267849184506316,0.20021536904538628,0.06841011684196764,0.08303344779621742,0.17024086911670555,0.07660051358736004,0.721296666400192,2.926692400012975
489,NNN,0.05177012055392725,0.05177012055392725,4.256351750843153,1.3091140348760655,0.04498389005576301,0.4621276819164973,0.03436208676811081,0.0475282998131767,0.0831094101928368,0.06732641822725417,0.5033717994997842,13.448766515116523
490,MSFT,0.20946794136239846,0.20946794136239846,15.679817905918057,0.2753504920761861,0.006671569986544711,0.05614859102895563,0.024229373756480408,0.027648004693216762,0.06646973243425568,0.03034652840776724,0.4253952465553555,2.317376899348795
491,ORCL,0.11935289496365564,0.11935289496365564,44.49295774647887,0.22282845918812746,0.01682618860295172,0.028774265720620668,0.07551184738366776,0.08596023482173963,0.22236607523959603,0.08727314996248578,0.03995210019297215,0.38105630728939327
492,COTY,0.011554698569905195,0.011554698569905195,2.3345113706207745,-1.5984375,0.012719134651249533,0.35567574288200915,-0.02502797463632973,0.019669277632724105,0.5756434166355837,0.03962451821459654,0.20894137925997341,-14.211127670144062
493,RGEN,0.08194062468993206,0.08194062468993206,1.4046039437596887,0.0,0.0,0.11944860289403304,0.008756339450934387,0.013189692318212626,0.04576644750912254,0.008123286092496022,0.7420713769010081,13.64138559992517
494,ASTE,0.026994403599253817,0.026994403599253817,2.690759075907591,0.5730337078651685,0.006467689714412122,0.41488327256273055,0.011286752638876057,0.015598545781817472,0.6957205053581353,0.004692245479083305,0.7179852957313728,36.75842696629213
495,WERN,0.09769279486640808,0.09769279486640808,198.59138240574507,0.11914210274385065,0.009843244795795724,0.42338645764186794,0.08261768568041972,0.08112257384777682,0.8720545930135286,0.10614369134564337,0.5098680230885662,5.124646789061655
496,AMWD,0.07106691418466327,0.07106691418466327,9.476190815642775,0.0,0.0,0.4711493661567257,0.03726786818540909,0.07375946778924576,1.1060647663582193,0.09624905943233396,0.45395028701251566,12.64224086585096
497,HOG,0.09228060126386123,0.09228060126386123,4.318025870267147,0.14218859611337428,0.01596851256591549,0.4411259699418814,0.11230515668909885,0.17619130090770438,0.921958121671341,0.16857262760561215,0.23104074678842879,3.927922661317121
498,SKYW,-0.008730067736961838,-0.008730067736961838,19.978010048706444,0.0,0.0,1.1452472658179516,0.05652208608973834,-0.0314202392605006,1.3704956831894397,0.42012511528162055,0.3182052855571337,20.261942632472525
499,TOL,0.0921795655169724,0.0921795655169724,0.842277347011152,0.09232426492903902,0.00885124938903131,0.608954549463465,0.09587132262395409,0.12231409090876001,1.0276814153260478,0.14986619799620865,0.4589264030993642,6.3517904290528024
500,POR,0.039814619759848326,0.039814619759848326,20.692307692307693,0.6229508196721312,0.03212423544213976,0.5721072719860022,0.0515678516308033,0.07988790129690018,0.5063793955221505,0.11243482404748917,0.2851274489151043,11.094262295081966
501,IT,0.13097364678242213,0.13097364678242213,24.05118041387351,0.0,0.0,0.013470013827701143,0.028807529208669583,0.03526134362132257,0.17185058292722907,0.04764481307084854,0.0500326037535577,0.4675865719038258
502,WTS,0.1395236042250485,0.1395236042250485,2.6895063393579717,0.20700060350030175,0.0052560126129469415,0.17977708447549132,0.02539129125263289,0.03967293485399309,0.2772355107680352,0.027705162694484173,0.6322483293813322,7.080265540132771
503,NVR,0.2816911547311455,0.2816911547311455,2.455185992484792,0.0,0.0,0.14740752367219595,0.06071909841743928,0.08069177608739721,0.4404024498600993,0.060997674362678694,0.5145926582940196,2.4276961864417057
504,INT,0.0258986268174475,0.0258986268174475,63.75371416614355,0.40705563093622793,0.018368857683601324,1.1711371363808085,0.045126160376047254,0.0942322399168748,19.187496441033822,0.10604953835999163,0.32187331717824447,25.952510176390774
505,CLFD,0.2004114017043785,0.2004114017043785,2.8075497747420433,0.0,0.0,0.08956093404228493,0.017534530612166033,0.021767419957071762,0.12141845113963838,0.009405174755962328,0.8245824431542915,5.107689280267624
506,ADBE,0.21298777577915642,0.21298777577915642,24.58258733397177,0.0,0.0,0.05493524309132794,0.017902124902776463,0.021540466338844676,0.05860328527381303,0.026842049574258363,0.5431885760434639,3.0686437163002904
507,JOE,0.07760371013225996,0.07760371013225996,55.179478012155876,0.25275978163185925,0.006148404520186672,0.19818489923594068,0.02432509033079372,0.030590955349137222,0.08688683560324931,0.03647703142344032,0.5027591749706783,8.147344841924538
508,DJCO,0.00550979704386075,0.00550979704386075,859.9069767441861,0.0,0.0,0.5168862968082051,0.22917151169547073,0.00436826477563023,0.10025289451840216,0.006670129206654709,0.6519610729766474,2.255456155890168
509,PTSI,0.17749808046225535,0.17749808046225535,376.26991758241763,0.0,0.0,0.27236210601859134,0.09643264496838894,0.1313969775178951,0.891178994067217,0.1282222972853245,0.3679213321506825,2.8243766009723457
510,CNO,0.018384505750682237,0.018384505750682237,52.24799100637049,0.14988662131519273,0.023033062850140885,1.8327836712993344,0.15366990494572058,0.23193353453939142,1.4364128847329918,0.2084823222880377,0.1452779220205279,11.926757369614512
511,MHO,0.15997515936679843,0.15997515936679843,1.0365614904792328,0.0,0.0,0.9165151540801183,0.2239497102357051,0.29247064267294165,2.113776641668501,-0.009493095878970506,0.5013141028312087,4.092504308737414
512,MRTN,0.10956138235192778,0.10956138235192778,12.91898238747554,0.6407149880601208,0.03841420760995874,0.45736102261140194,0.059955219287540974,0.06694957377810185,0.683324431427618,0.12015467250672106,0.7484604164513202,7.628377112890387
513,FISV,0.030006950910831616,0.030006950910831616,84.64004663363451,0.0,0.0,0.4587962379657148,0.01977365538402247,0.0339146353213219,0.24051524157507392,0.05979529671600199,0.4059331925664599,23.202398800599703
514,KBH,0.11512978763580983,0.11512978763580983,0.9245948585718959,0.09571028391524686,0.013697486896595857,0.7651746327073702,0.14311405562985502,0.1702652459849774,1.4507724720441153,-0.009451296368227615,0.5173950353654729,5.346607147283911
515,CVM,-0.4770528535653091,-0.4770528535653091,0.0,-0.0,0.0,0.18428808321030402,-0.11852865520942908,-0.11798427289266183,0.0,-0.06124138074914178,0.7451430077764597,-1.5547977228349057
516,UNM,0.019158361334710106,0.019158361334710106,175.65890827330642,0.29191943702984713,0.04835433497155649,2.2943991262230985,0.16564273850189884,0.2699683215598164,2.4148629183342827,0.27885137062774157,0.16282253877881667,13.851492356224215
517,PPC,0.10075197417763869,0.10075197417763869,8.270073201164212,0.0,0.0,0.3750300218439111,0.004511280471371182,0.13068495557232784,2.1504921836099307,0.04750800359365693,0.2891305652680489,83.1316129032258
518,JJSF,0.06459612606808475,0.06459612606808475,6.465248457291328,0.8269462477745608,0.015254227302529809,0.28052797354065634,0.018446455671793996,0.024047368462675894,0.3796900711487096,0.033670163904390066,0.7535552329803719,15.207689679356916
519,HTLD,0.07319970448294207,0.07319970448294207,7.248732148061791,0.5786293628669097,0.03455557301045226,0.5477290339868734,0.05971970181264441,0.05120133724161644,0.45746962417334086,0.09297130514919771,0.7830577399837595,9.171663912610214
520,CERN,0.13352420005063115,0.13352420005063115,21.544834688731846,0.5029823828825262,0.010275221923081567,0.1353261306094671,0.020428592079499118,0.036498170688403095,0.21196559713552007,0.06514267512684634,0.49507449263252135,6.624349347367511
521,ICAD,-0.17256516216172757,-0.17256516216172757,2.176456485255334,-0.0,0.0,0.25698864138601607,-0.06212432599664103,-0.05929019711835941,0.1858370900733669,-0.051975603288252445,0.7479699634995418,-4.136682970208982
